Event	Date/Time	Latitude	Longitude	Depth water [m]	Sample label	Press [dbar]	Temp [°C]	Sal	OXYGEN [µmol/kg]	Sal	OXYGEN [µmol/kg]	NITRAT [µmol/kg]	NITRIT [µmol/kg]	N2O [nmol/kg]	SILCAT [µmol/kg]	PHSPHT [µmol/kg]	δ15N NO2 [‰ air]	δ15N NO3 [‰ air]	δ15N NO2+NO3 [‰ air]
M77/4-CTD49	2009-02-07T07:31	-5.166500	-81.350000	99.5	201097	100.4	14.334	34.995	23.1			28.53	0.16		20.65	2.14			
M77/4-CTD49	2009-02-07T07:31	-5.166500	-81.350000	99.5	201095	100.4	14.335	34.995	22.9		24.6	28.53	0.16	#34.44	20.65	2.14		6.08	6.08
M77/4-CTD49	2009-02-07T07:31	-5.166500	-81.350000	108.6	201094	109.6	14.281	34.994	25.2		24.7	27.94	0.12		20.46	2.13	-1.12	5.78	5.75
M77/4-CTD49	2009-02-07T07:31	-5.166500	-81.350000	118.7	201093	119.8	14.258	34.994	30.4		30.0	28.62	0.09	#32.78	19.28	2.09	3.07	5.92	5.91
M77/4-CTD49	2009-02-07T07:31	-5.166500	-81.350000	133.4	201092	134.6	14.117	34.988	24.5		24.0	28.33	0.08		20.16	2.14	3.56	5.94	5.93
M77/4-CTD49	2009-02-07T07:31	-5.166500	-81.350000	146.3	201091	147.7	14.106	34.987	22.5		22.1	29.31	0.11		20.75	2.16			
M77/4-CTD49	2009-02-07T07:31	-5.166500	-81.350000	148.5	201090	149.9	14.106	34.987	22.4		22.1	29.31	0.11		20.75	2.16			
M77/4-CTD49	2009-02-07T07:31	-5.166500	-81.350000	153.6	201089	155.0	14.107	34.987	22.6		22.0	29.21	0.12		20.75	2.16			
M77/4-CTD49	2009-02-07T07:31	-5.166500	-81.350000	153.8	201088	155.2	14.106	34.987	22.7		#22.2	#28.77	#0.12	#38.23	#20.75	#2.16			
M77/4-CTD50	2009-02-07T13:44	-6.000000	-81.257500	1.9	201135	1.9	17.438	34.991	118.8		117.6	17.80	0.59	#28.39	8.97	1.61	-8.64	6.90	6.63
M77/4-CTD50	2009-02-07T13:44	-6.000000	-81.257500	5.6	201134	5.7	17.341	35.002	113.9		96.2	20.75	0.56		10.62	1.82	-7.26	4.21	4.02
M77/4-CTD50	2009-02-07T13:44	-6.000000	-81.257500	10.4	201133	10.5	15.836	35.007	46.2		34.0	27.84	0.35	#49.88	14.26	2.13			
M77/4-CTD50	2009-02-07T13:44	-6.000000	-81.257500	19.7	201132	19.9	15.124	35.024	5.1		5.8	30.49	0.01	#54.28	16.82	2.25		3.26	3.26
M77/4-CTD50	2009-02-07T13:44	-6.000000	-81.257500	29.9	201131	30.2	15.001	35.032	5.1		6.2	30.59	0.01		17.21	2.23			
M77/4-CTD50	2009-02-07T13:44	-6.000000	-81.257500	40.4	201130	40.8	14.808	35.026	7.1		7.7	30.39	0.00	#39.37	17.80	2.22		6.30	6.30
M77/4-CTD50	2009-02-07T13:44	-6.000000	-81.257500	50.6	201129	51.1	14.724	35.022	7.4			30.30	0.02		18.00	2.22			
M77/4-CTD50	2009-02-07T13:44	-6.000000	-81.257500	50.9	201128	51.4	14.724	35.022	7.3			30.30	0.02		18.00	2.22			
M77/4-CTD50	2009-02-07T13:44	-6.000000	-81.257500	51.2	201127	51.7	14.722	35.022	7.2		9.2	30.30	0.02		18.00	2.22			
M77/4-CTD50	2009-02-07T13:44	-6.000000	-81.257500	60.1	201126	60.6	14.514	35.012	6.2		#8.1	#30.45	#0.01	#38.10	#18.88	#2.25		6.68	6.68
M77/4-CTD50	2009-02-07T13:44	-6.000000	-81.257500	69.1	201125	69.7	14.414	35.008	5.9		6.2	30.20	0.02		20.36	2.29			
M77/4-CTD50	2009-02-07T13:44	-6.000000	-81.257500	79.5	201124	80.2	14.278	34.999	4.9		6.3	30.00	0.02	#39.99	21.15	2.31		7.00	7.00
M77/4-CTD50	2009-02-07T13:44	-6.000000	-81.257500	89.7	201123	90.5	14.228	34.997	4.6		4.8	29.90	0.01		21.15	2.33			
M77/4-CTD50	2009-02-07T13:44	-6.000000	-81.257500	99.5	201122	100.4	14.183	34.993	4.3			30.39	0.01		21.44	2.33			
M77/4-CTD50	2009-02-07T13:44	-6.000000	-81.257500	99.5	201119	100.4	14.183	34.994	4.4		4.8	30.39	0.01	#40.99	21.44	2.33		5.72	5.72
M77/4-CTD50	2009-02-07T13:44	-6.000000	-81.257500	99.8	201121	100.7	14.182	34.993	4.4			30.39	0.01		21.44	2.33			
M77/4-CTD50	2009-02-07T13:44	-6.000000	-81.257500	99.9	201120	100.8	14.180	34.992	4.3			30.39	0.01		21.44	2.33			
M77/4-CTD50	2009-02-07T13:44	-6.000000	-81.257500	124.4	201118	125.5	13.913	34.981	3.1		4.4	30.99	0.02	#50.82	21.93	2.35			
M77/4-CTD50	2009-02-07T13:44	-6.000000	-81.257500	148.6	201117	150.0	13.815	34.975	3.2		#3.8	#30.54	#0.05	#51.48	#22.81	#2.37		5.72	5.72
M77/4-CTD50	2009-02-07T13:44	-6.000000	-81.257500	172.9	201116	174.5	13.463	34.958	3.1		4.3	29.81	0.14		25.18	2.44	-23.06	5.23	5.12
M77/4-CTD50	2009-02-07T13:44	-6.000000	-81.257500	192.7	201115	194.5	13.223	34.941	3.1		3.8	30.20	0.28		25.97	2.48			
M77/4-CTD50	2009-02-07T13:44	-6.000000	-81.257500	196.3	201114	198.1	13.189	34.938	3.1		3.8	30.20	0.31		26.36	2.49			
M77/4-CTD50	2009-02-07T13:44	-6.000000	-81.257500	201.2	201113	203.1	13.186	34.938	3.2		4.4	29.81	0.30		26.46	2.49	-7.82	7.56	5.07
M77/4-CTD50	2009-02-07T13:44	-6.000000	-81.257500	201.3	201112	203.2	13.187	34.941	3.2		2.9	30.79	0.30	#36.83	26.16	2.49			
M77/4-CTD51	2009-02-07T17:43	-6.000000	-81.500500	1.1	201159	1.1	20.689	34.966	225.4		219.2	6.28	0.64	#21.98	1.46	0.67			
M77/4-CTD51	2009-02-07T17:43	-6.000000	-81.500500	10.0	201158	10.1	18.685	34.968	114.3	35.004	78.1	17.51	1.41	#27.37	7.77	1.53			
M77/4-CTD51	2009-02-07T17:43	-6.000000	-81.500500	20.2	201157	20.4	17.604	35.036	47.7		50.5	24.20	1.14	#32.19	11.90	1.89			
M77/4-CTD51	2009-02-07T17:43	-6.000000	-81.500500	40.9	201154	41.3	15.285	35.033	5.8		8.2	29.90	0.25	#38.21	16.82	2.22			
M77/4-CTD51	2009-02-07T17:43	-6.000000	-81.500500	41.0	201156	41.4	15.289	35.008	6.6			29.90	0.25		16.82	2.22			
M77/4-CTD51	2009-02-07T17:43	-6.000000	-81.500500	41.0	201155	41.4	15.285	35.027	5.7			29.90	0.25		16.82	2.22			
M77/4-CTD51	2009-02-07T17:43	-6.000000	-81.500500	69.4	201153	70.0	14.356	35.008	9.6		11.1	29.41	0.06	#37.08	19.47	2.19		5.50	5.50
M77/4-CTD51	2009-02-07T17:43	-6.000000	-81.500500	99.6	201152	100.5	13.994	34.984	5.7			30.69	0.01		20.95	2.30			
M77/4-CTD51	2009-02-07T17:43	-6.000000	-81.500500	99.7	201150	100.6	13.987	34.982	5.6		#7.4	#30.77	#0.01	#38.79	#21.02	#2.30		5.92	5.92
M77/4-CTD51	2009-02-07T17:43	-6.000000	-81.500500	99.8	201151	100.7	13.990	34.984	5.6			30.69	0.01		20.95	2.30			
M77/4-CTD51	2009-02-07T17:43	-6.000000	-81.500500	123.5	201149	124.6	13.856	34.980	7.5		8.2	30.89	0.03	#39.22	20.65	2.28			
M77/4-CTD51	2009-02-07T17:43	-6.000000	-81.500500	147.1	201148	148.5	13.708	34.974	5.8	34.973	6.2	30.49	0.01	#46.67	21.54	2.33		5.66	5.66
M77/4-CTD51	2009-02-07T17:43	-6.000000	-81.500500	198.2	201147	200.1	13.384	34.954	4.5			31.18	0.00		22.72	2.39		6.14	6.14
M77/4-CTD51	2009-02-07T17:43	-6.000000	-81.500500	198.4	201146	200.3	13.384	34.953	4.4		6.3	31.18	0.00	#42.65	22.72	2.39			
M77/4-CTD51	2009-02-07T17:43	-6.000000	-81.500500	246.8	201145	249.2	12.711	34.914	3.1		3.4	30.69	0.81	#13.72	25.87	2.54			
M77/4-CTD51	2009-02-07T17:43	-6.000000	-81.500500	298.0	201144	300.9	12.162	34.879	3.3			31.18	0.70		27.54	2.60			
M77/4-CTD51	2009-02-07T17:43	-6.000000	-81.500500	298.0	201143	300.9	12.161	34.879	3.3		4.8	31.18	0.70	#15.45	27.54	2.60			
M77/4-CTD51	2009-02-07T17:43	-6.000000	-81.500500	395.2	201142	399.1	9.763	34.727	3.4		3.9	35.32	0.33	#37.34	38.37	2.87			
M77/4-CTD51	2009-02-07T17:43	-6.000000	-81.500500	430.7	201141	435.0	8.924	34.673	5.2		6.8	39.35	0.01	#53.95	42.40	2.95			
M77/4-CTD51	2009-02-07T17:43	-6.000000	-81.500500	493.5	201140	498.5	8.393	34.654	9.2	34.632	#10.1	#41.00	#0.00	#47.79	#45.69	#2.99		7.18	7.18
M77/4-CTD51	2009-02-07T17:43	-6.000000	-81.500500	592.8	201139	598.9	7.558	34.619	16.2		17.3	42.31	0.01	#43.16	51.85	3.05			
M77/4-CTD51	2009-02-07T17:43	-6.000000	-81.500500	790.5	201138	799.0	6.035	34.570	27.6		29.6	43.79	0.00	#36.51	65.92	3.21		6.48	6.48
M77/4-CTD51	2009-02-07T17:43	-6.000000	-81.500500	987.7	201137	998.8	4.853	34.562	49.2	34.563	50.2	43.79	0.00	#30.28	83.04	3.19			
M77/4-CTD51	2009-02-07T17:43	-6.000000	-81.500500	1188.0	201136	1201.9	3.944	34.572	68.0		65.9	42.01	0.00	#27.90	97.30	3.13		6.34	6.34
M77/4-CTD52	2009-02-07T22:40	-6.000000	-81.750167	592.8	201183	598.9	7.553	34.619	11.9		13.5	42.21	0.01		51.16	2.99		5.99	5.99
M77/4-CTD52	2009-02-07T22:40	-6.000000	-81.750167	792.0	201182	800.5	5.817	34.564	30.3	34.563	30.0	44.28	0.00		65.92	3.17			
M77/4-CTD52	2009-02-07T22:40	-6.000000	-81.750167	989.7	201179	1000.8	4.750	34.564	52.8		52.3	43.79	0.00		83.43	3.14		5.70	5.70
M77/4-CTD52	2009-02-07T22:40	-6.000000	-81.750167	989.8	201181	1000.9	4.768	34.563	52.4			43.79	0.00		83.43	3.14			
M77/4-CTD52	2009-02-07T22:40	-6.000000	-81.750167	990.0	201180	1001.1	4.756	34.564	52.8			43.79	0.00		83.43	3.14			
M77/4-CTD52	2009-02-07T22:40	-6.000000	-81.750167	1085.9	201178	1098.3	4.488	34.564	57.6		58.0	43.39	0.00		88.65	3.14			
M77/4-CTD52	2009-02-07T22:40	-6.000000	-81.750167	1234.4	201177	1249.0	3.799	34.582	69.2		70.0	41.42	0.00		104.29	3.10			
M77/4-CTD52	2009-02-07T22:40	-6.000000	-81.750167	1481.7	201175	1500.0	3.136	34.609	79.2		#79.5	#41.54	#0.01		#120.68	#3.04		5.62	5.62
M77/4-CTD52	2009-02-07T22:40	-6.000000	-81.750167	1482.0	201176	1500.3	3.141	34.610	79.0			41.52	0.01		121.01	3.03			
M77/4-CTD52	2009-02-07T22:40	-6.000000	-81.750167	1726.7	201174	1749.0	2.640	34.630	89.7		90.3	41.91	0.01		131.83	2.98			
M77/4-CTD52	2009-02-07T22:40	-6.000000	-81.750167	1973.9	201173	2000.6	2.352	34.645	97.7			40.34	0.01		138.72	2.90			
M77/4-CTD52	2009-02-07T22:40	-6.000000	-81.750167	1974.1	201172	2000.8	2.351	34.645	97.8			40.34	0.01		138.72	2.90			
M77/4-CTD52	2009-02-07T22:40	-6.000000	-81.750167	1974.2	201171	2000.9	2.351	34.645	97.6		98.6	40.34	0.01		138.72	2.90			
M77/4-CTD52	2009-02-07T22:40	-6.000000	-81.750167	2464.4	201170	2500.5	1.964	34.667	114.9			38.17	0.01		144.62	2.79			
M77/4-CTD52	2009-02-07T22:40	-6.000000	-81.750167	2464.6	201169	2500.7	1.963	34.667	114.8	34.666	116.6	38.17	0.01		144.62	2.79		5.28	5.28
M77/4-CTD52	2009-02-07T22:40	-6.000000	-81.750167	2953.7	201166	3000.3	1.786	34.679	127.8	34.678	129.6	37.58	0.01		145.60	2.70			
M77/4-CTD52	2009-02-07T22:40	-6.000000	-81.750167	2954.3	201167	3000.9	1.787	34.679	127.9			37.58	0.01		145.60	2.70			
M77/4-CTD52	2009-02-07T22:40	-6.000000	-81.750167	2954.6	201168	3001.2	1.787	34.679	127.8			37.58	0.01		145.60	2.70			
M77/4-CTD52	2009-02-07T22:40	-6.000000	-81.750167	3443.6	201165	3501.8	1.798	34.682	131.4			36.50	0.01		143.63	2.66			
M77/4-CTD52	2009-02-07T22:40	-6.000000	-81.750167	3443.8	201164	3502.1	1.798	34.681	131.5	34.678	#133.1	#36.81	#0.01		#143.00	#2.66		5.44	5.44
M77/4-CTD52	2009-02-07T22:40	-6.000000	-81.750167	3929.8	201161	4000.7	1.796	34.684	137.8		138.6	36.40	0.02		138.71	2.62			
M77/4-CTD52	2009-02-07T22:40	-6.000000	-81.750167	3930.2	201162	4001.1	1.797	34.685	137.9			36.40	0.02		138.71	2.62			
M77/4-CTD52	2009-02-07T22:40	-6.000000	-81.750167	3930.2	201163	4001.1	1.796	34.684	138.0			36.40	0.02		138.71	2.62			
M77/4-CTD52	2009-02-07T22:40	-6.000000	-81.750167	4414.7	201160	4499.4	1.776	34.688	150.0	34.689	151.1	34.34	0.02		130.84	2.56		5.27	5.27
M77/4-CTD53	2009-02-08T01:58	-6.000000	-81.750000	1.8	201207	1.8	21.898	34.975	205.4		181.0	10.13	0.36		5.68	1.00	-8.69	10.97	10.67
M77/4-CTD53	2009-02-08T01:58	-6.000000	-81.750000	5.5	201206	5.5	18.898	35.036	123.8		101.6	17.31	0.46		8.93	1.50			
M77/4-CTD53	2009-02-08T01:58	-6.000000	-81.750000	11.1	201204	11.2	18.055	35.052	80.2			26.56	0.74		14.16	2.07			
M77/4-CTD53	2009-02-08T01:58	-6.000000	-81.750000	11.4	201205	11.5	18.166	35.072	82.4		80.5	20.46	0.46		10.72	1.73			
M77/4-CTD53	2009-02-08T01:58	-6.000000	-81.750000	25.8	201203	26.0	15.938	35.138	31.0		31.1	26.56	0.74		14.16	2.07	-8.23	6.71	6.48
M77/4-CTD53	2009-02-08T01:58	-6.000000	-81.750000	40.3	201202	40.7	14.532	35.005	12.6		#12.8	#30.05	#0.08		#17.96	#2.19			
M77/4-CTD53	2009-02-08T01:58	-6.000000	-81.750000	59.5	201201	60.0	14.352	35.005	13.0		13.1	30.10	0.02		19.18	2.20		6.11	6.11
M77/4-CTD53	2009-02-08T01:58	-6.000000	-81.750000	79.6	201200	80.3	14.165	34.997	17.5		17.2	29.71	0.03		19.38	2.19			
M77/4-CTD53	2009-02-08T01:58	-6.000000	-81.750000	99.7	201199	100.6	14.029	34.992	14.5		13.0	29.71	0.02		20.06	2.22			
M77/4-CTD53	2009-02-08T01:58	-6.000000	-81.750000	119.3	201198	120.4	13.841	34.979	9.3		10.1	29.90	0.03		20.65	2.28		6.34	6.34
M77/4-CTD53	2009-02-08T01:58	-6.000000	-81.750000	132.3	201197	133.5	13.748	34.976	8.5		8.2	30.69	0.01		21.24	2.29			
M77/4-CTD53	2009-02-08T01:58	-6.000000	-81.750000	148.1	201196	149.5	13.619	34.969	6.3		5.3	30.89	0.02		21.64	2.35		6.52	6.52
M77/4-CTD53	2009-02-08T01:58	-6.000000	-81.750000	172.7	201195	174.3	13.428	34.960	3.8		#2.9	#30.89	#0.01		#22.51	#2.41			
M77/4-CTD53	2009-02-08T01:58	-6.000000	-81.750000	199.1	201192	201.0	13.156	34.941	3.7			31.28	0.01		23.31	2.42			
M77/4-CTD53	2009-02-08T01:58	-6.000000	-81.750000	199.2	201193	201.1	13.156	34.941	3.7			31.28	0.01		23.31	2.42			
M77/4-CTD53	2009-02-08T01:58	-6.000000	-81.750000	199.8	201194	201.7	13.166	34.942	3.7			31.28	0.01		23.31	2.42			
M77/4-CTD53	2009-02-08T01:58	-6.000000	-81.750000	200.0	201191	201.9	13.154	34.941	3.7		4.4	31.28	0.01		23.31	2.42		6.45	6.45
M77/4-CTD53	2009-02-08T01:58	-6.000000	-81.750000	246.1	201190	248.4	12.705	34.914	3.6		3.4	31.48	0.00		24.59	2.48			
M77/4-CTD53	2009-02-08T01:58	-6.000000	-81.750000	296.5	201189	299.4	11.966	34.874	3.4		2.4	30.59	0.06		27.44	2.58		8.58	8.58
M77/4-CTD53	2009-02-08T01:58	-6.000000	-81.750000	345.9	201188	349.3	11.121	34.825	3.3		2.4	32.17	0.52		33.05	2.73			
M77/4-CTD53	2009-02-08T01:58	-6.000000	-81.750000	394.6	201187	398.5	9.424	34.706	3.4		2.9	36.50	0.08		40.33	2.93		7.57	7.57
M77/4-CTD53	2009-02-08T01:58	-6.000000	-81.750000	446.0	201186	450.5	8.664	34.668	4.0		3.4	39.36	0.00		43.29	3.03			
M77/4-CTD53	2009-02-08T01:58	-6.000000	-81.750000	496.1	201184	501.1	8.335	34.647	8.9		8.7	40.34	0.00		45.75	3.01		7.64	7.64
M77/4-CTD53	2009-02-08T01:58	-6.000000	-81.750000	496.2	201185	501.2	8.346	34.651	8.8			40.34	0.00		45.75	3.01			
M77/4-CTD54	2009-02-08T05:15	-6.000000	-82.000000	1.8	201231	1.8	22.708	34.962	257.4		231.7	4.34	0.18	#17.34	3.63	0.62			
M77/4-CTD54	2009-02-08T05:15	-6.000000	-82.000000	10.2	201230	10.3	20.581	35.002	170.3	34.992	153.4	11.51	0.33		6.88	1.14			
M77/4-CTD54	2009-02-08T05:15	-6.000000	-82.000000	19.0	201229	19.2	17.795	35.042	75.7			21.44	0.68	#30.95	11.41	1.76			
M77/4-CTD54	2009-02-08T05:15	-6.000000	-82.000000	29.8	201228	30.1	16.229	35.042	34.7		38.7	26.16	0.84	#35.17	13.67	2.00			
M77/4-CTD54	2009-02-08T05:15	-6.000000	-82.000000	39.2	201227	39.6	15.576	35.039	18.2		18.0	29.11	0.61	#38.69	15.54	2.18			
M77/4-CTD54	2009-02-08T05:15	-6.000000	-82.000000	49.6	201226	50.0	14.634	35.016	17.0		16.8	30.00	0.28	#44.76	17.31	2.18			
M77/4-CTD54	2009-02-08T05:15	-6.000000	-82.000000	68.8	201225	69.4	14.402	35.010	19.4		19.9	29.31	0.12	#42.55	18.10	2.15			
M77/4-CTD54	2009-02-08T05:15	-6.000000	-82.000000	100.1	201224	101.0	13.828	34.981	12.0			30.79	0.02		20.65	2.23			
M77/4-CTD54	2009-02-08T05:15	-6.000000	-82.000000	100.5	201223	101.4	13.829	34.981	12.0			30.79	0.02		20.65	2.23			
M77/4-CTD54	2009-02-08T05:15	-6.000000	-82.000000	100.6	201222	101.5	13.829	34.981	12.0		#12.3	#30.84	#0.01	#51.27	#20.67	#2.23		5.64	5.64
M77/4-CTD54	2009-02-08T05:15	-6.000000	-82.000000	123.2	201221	124.3	13.682	34.978	11.3		11.1	30.89	0.02	#47.48	21.24	2.26			
M77/4-CTD54	2009-02-08T05:15	-6.000000	-82.000000	147.2	201220	148.6	13.485	34.961	12.2		11.0	31.28	0.01	#51.46	21.64	2.27		5.75	5.75
M77/4-CTD54	2009-02-08T05:15	-6.000000	-82.000000	171.7	201219	173.3	13.315	34.950	6.3		5.8	30.89	0.01		22.43	2.35			
M77/4-CTD54	2009-02-08T05:15	-6.000000	-82.000000	197.1	201218	199.0	13.139	34.940	3.9	34.937	4.3	31.58	0.01	#60.66	23.21	2.41		5.90	5.90
M77/4-CTD54	2009-02-08T05:15	-6.000000	-82.000000	246.7	201217	249.0	12.676	34.915	4.4		3.4	31.38	0.02	#46.53	24.69	2.49		6.84	6.84
M77/4-CTD54	2009-02-08T05:15	-6.000000	-82.000000	295.3	201216	298.1	11.851	34.863	4.9		4.8	32.27	0.01	#49.09	27.05	2.54		7.34	7.34
M77/4-CTD54	2009-02-08T05:15	-6.000000	-82.000000	394.6	201215	398.5	9.839	34.732	3.2		2.9	34.24	0.24	#42.58	37.38	2.88			
M77/4-CTD54	2009-02-08T05:15	-6.000000	-82.000000	493.7	201214	498.7	8.324	34.650	5.1	34.647	4.4	41.03	0.01	#45.46	45.16	3.07		6.82	6.82
M77/4-CTD54	2009-02-08T05:15	-6.000000	-82.000000	592.0	201213	598.1	7.510	34.617	12.8		12.6	42.51	0.01	#41.67	51.75	3.12		6.89	6.89
M77/4-CTD54	2009-02-08T05:15	-6.000000	-82.000000	691.1	201212	698.4	6.500	34.578	12.0		11.5	44.57	0.00		57.75	3.27			
M77/4-CTD54	2009-02-08T05:15	-6.000000	-82.000000	791.5	201211	800.0	5.828	34.565	26.6		26.4	44.97	0.01	#36.74	66.41	3.28		6.76	6.76
M77/4-CTD54	2009-02-08T05:15	-6.000000	-82.000000	889.3	201210	899.1	5.272	34.557	43.9		#43.6	#42.63	#0.00		#74.30	#3.20			
M77/4-CTD54	2009-02-08T05:15	-6.000000	-82.000000	987.5	201209	998.6	4.746	34.558	53.6		53.1	42.80	0.01	#30.85	83.33	3.19		6.34	6.34
M77/4-CTD54	2009-02-08T05:15	-6.000000	-82.000000	1186.8	201208	1200.7	3.994	34.577	67.3	34.576	65.9	41.72	0.00	#27.06	99.37	3.13			
M77/4-CTD57	2009-02-08T16:08	-6.000000	-83.250000	1.9	1200540	1.9	25.393	34.476	222.3		222.6	4.05	0.12	#8.51	3.35	0.48			
M77/4-CTD57	2009-02-08T16:08	-6.000000	-83.250000	9.7	1200539	9.8	25.275	34.702	223.9		226.0	5.65	0.14		3.33	0.60			
M77/4-CTD57	2009-02-08T16:08	-6.000000	-83.250000	20.5	1200538	20.7	20.201	35.312	206.4		196.1	11.31	0.42	#16.84	3.58	1.08			
M77/4-CTD57	2009-02-08T16:08	-6.000000	-83.250000	29.4	1200537	29.7	18.048	35.185	124.1		108.2	21.34	0.95	#32.69	6.19	1.75			
M77/4-CTD57	2009-02-08T16:08	-6.000000	-83.250000	39.9	1200536	40.3	16.621	35.057	47.2		87.8	25.97	1.03	#42.84	9.79	2.08			
M77/4-CTD57	2009-02-08T16:08	-6.000000	-83.250000	49.2	1200535	49.6	16.110	35.061	35.4		35.9	26.85	0.90	#46.73	13.08	2.11			
M77/4-CTD57	2009-02-08T16:08	-6.000000	-83.250000	68.5	1200534	69.1	14.997	35.034	20.9		#20.5	#29.12	#0.22	#51.43	#15.86	#2.21			
M77/4-CTD57	2009-02-08T16:08	-6.000000	-83.250000	100.4	1200531	101.3	14.105	34.997	26.9		28.0	29.02	0.03	#46.55	18.29	2.12		5.19	5.19
M77/4-CTD57	2009-02-08T16:08	-6.000000	-83.250000	101.2	1200533	102.1	14.109	34.998	25.8			29.02	0.03		18.29	2.12			
M77/4-CTD57	2009-02-08T16:08	-6.000000	-83.250000	101.3	1200532	102.2	14.110	34.998	25.8			29.02	0.03		18.29	2.12			
M77/4-CTD57	2009-02-08T16:08	-6.000000	-83.250000	123.8	1200530	124.9	13.895	34.988	19.4		20.3	30.10	0.02	#52.44	19.28	2.20			
M77/4-CTD57	2009-02-08T16:08	-6.000000	-83.250000	147.0	1200529	148.4	13.627	34.973	13.5		13.3	30.69	0.01	#59.04	20.75	2.30		4.62	4.62
M77/4-CTD57	2009-02-08T16:08	-6.000000	-83.250000	172.0	1200528	173.6	13.288	34.951	8.4		11.5	30.49	0.01		21.93	2.35			
M77/4-CTD57	2009-02-08T16:08	-6.000000	-83.250000	197.5	1200250	199.4	12.978	34.928	6.7		7.2	31.67	0.01	#58.07	22.62	2.40		4.23	4.23
M77/4-CTD57	2009-02-08T16:08	-6.000000	-83.250000	246.4	1200249	248.7	12.344	34.895	7.2		8.7	31.87	0.00	#55.72	24.49	2.45			
M77/4-CTD57	2009-02-08T16:08	-6.000000	-83.250000	296.4	1200248	299.3	11.405	34.832	4.6		6.2	32.17	0.01	#47.65	27.35	2.58		7.44	7.44
M77/4-CTD57	2009-02-08T16:08	-6.000000	-83.250000	395.5	1200247	399.4	9.473	34.713	3.3		#4.6	#35.95	#0.01	#48.20	#39.05	#2.89		7.87	7.87
M77/4-CTD57	2009-02-08T16:08	-6.000000	-83.250000	493.5	1200246	498.5	7.994	34.632	6.2		6.8	41.42	0.01		47.32	3.10		5.50	5.50
M77/4-CTD57	2009-02-08T16:08	-6.000000	-83.250000	593.0	1200245	599.1	7.328	34.605	9.4		11.0	43.59	0.01	#42.68	49.58	3.18			
M77/4-CTD57	2009-02-08T16:08	-6.000000	-83.250000	691.2	1200244	698.5	6.572	34.577	12.6			45.26	0.00		56.77	3.26			
M77/4-CTD57	2009-02-08T16:08	-6.000000	-83.250000	791.7	1200243	800.2	5.647	34.565	33.7	34.562	34.1	43.79	0.00	#31.48	68.87	3.22		6.10	6.10
M77/4-CTD57	2009-02-08T16:08	-6.000000	-83.250000	888.9	1200242	898.7	4.983	34.558	49.9										
M77/4-CTD57	2009-02-08T16:08	-6.000000	-83.250000	988.7	1200241	999.8	4.622	34.560	56.1	34.562	57.4	43.20	0.00	#24.71	85.69	3.16			
M77/4-CTD57	2009-02-08T16:08	-6.000000	-83.250000	1187.1	1200240	1201.0	3.993	34.577	67.2		66.8	41.62	0.01	#27.23	99.37	3.12		6.13	6.13
M77/4-CTD58	2009-02-08T20:58	-6.000000	-83.750000	3.2	1200566	3.2	26.367	34.934	221.6	34.987	221.8	5.40	0.14		3.21	0.59	-21.32	10.91	10.38
M77/4-CTD58	2009-02-08T20:58	-6.000000	-83.750000	4.0	1200565	4.0	25.949	35.065	222.5		225.6	5.67	0.15		3.25	0.62			
M77/4-CTD58	2009-02-08T20:58	-6.000000	-83.750000	8.7	1200564	8.8	24.135	35.237	231.0		219.9	7.00	0.25		3.28	0.76			
M77/4-CTD58	2009-02-08T20:58	-6.000000	-83.750000	21.1	1200563	21.3	17.215	35.085	70.0		68.0	22.82	1.34		10.42	1.83	-14.81	6.77	5.94
M77/4-CTD58	2009-02-08T20:58	-6.000000	-83.750000	28.9	1200562	29.2	16.239	35.077	43.5		43.3	26.36	1.02		13.28	2.00			
M77/4-CTD58	2009-02-08T20:58	-6.000000	-83.750000	49.0	1200561	49.4	14.611	35.014	9.3		10.3	29.71	0.10		17.31	2.24	-0.77	4.84	4.84
M77/4-CTD58	2009-02-08T20:58	-6.000000	-83.750000	74.8	1200560	75.5	13.969	34.994	14.1		12.1	30.10	0.03		18.79	2.24		5.48	5.48
M77/4-CTD58	2009-02-08T20:58	-6.000000	-83.750000	99.7	1200559	100.6	13.673	34.980	4.0		3.8	30.59	0.03		21.24	2.37		6.25	6.25
M77/4-CTD58	2009-02-08T20:58	-6.000000	-83.750000	123.6	1200558	124.7	13.466	34.969	3.7		3.4	30.00	0.04		22.33	2.40			
M77/4-CTD58	2009-02-08T20:58	-6.000000	-83.750000	148.0	1200557	149.4	13.265	34.953	4.5		5.8	30.00	0.01		22.23	2.39		6.39	6.39
M77/4-CTD58	2009-02-08T20:58	-6.000000	-83.750000	173.6	1200556	175.2	13.065	34.942	5.8		#6.8	#30.54	#0.00		#22.16	#2.39		6.52	6.52
M77/4-CTD58	2009-02-08T20:58	-6.000000	-83.750000	198.0	1200555	199.9	12.865	34.929	8.9		8.6	30.89	0.00		22.82	2.40		7.10	7.10
M77/4-CTD58	2009-02-08T20:58	-6.000000	-83.750000	246.4	1200554	248.7	12.208	34.887	10.6		9.6	31.38	0.00		24.59	2.45			
M77/4-CTD58	2009-02-08T20:58	-6.000000	-83.750000	296.3	1200553	299.2	11.309	34.823	4.2									8.79	8.79
